Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773496073	560	977160	980088	0	1959196	6708	0	90	0	3317178	7893	5051233	7420	2	0	1	1
1773496075	562	977160	980088	0	1959196	6708	0	90	0	3332373	7928	5073339	7453	2	0	1	1
1773496077	564	977161	980088	0	1959196	6708	0	90	0	3375203	8023	5138486	7542	2	0	1	1
1773496079	566	977160	980088	0	1959196	6708	0	90	0	3375203	8023	5138486	7542	2	0	1	1
1773496081	568	977160	980088	0	1959196	6708	0	90	0	3381296	8039	5146210	7557	2	0	1	1
1773496083	570	977159	980088	0	1959196	6708	0	90	0	3381362	8040	5146372	7558	2	0	1	1
1773496085	571	977160	980088	0	1959196	6708	0	90	0	3381428	8041	5146438	7559	2	0	1	1
1773496087	573	977160	980088	0	1959196	6708	0	90	0	3439154	8166	5233787	7682	2	0	1	1
1773496089	575	977160	980088	0	1959196	6708	0	90	0	3439154	8166	5233787	7682	2	0	1	1
1773496091	577	977160	980088	0	1959196	6708	0	90	0	3439154	8166	5233787	7682	2	0	1	1
1773496093	579	977161	980088	0	1959196	6708	0	90	0	3439436	8171	5234069	7687	2	0	1	1
1773496095	581	977160	980088	0	1959196	6708	0	90	0	3439436	8171	5234069	7687	2	0	1	1
1773496097	583	977160	980088	0	1959196	6708	0	90	0	3489100	8285	5308126	7795	2	0	1	1
1773496099	585	977160	980088	0	1959196	6708	0	90	0	3500343	8322	5330740	7829	2	0	1	1
1773496101	587	977159	980088	0	1959196	6708	0	90	0	3500343	8322	5330740	7829	2	0	1	1
1773496103	589	977160	980088	0	1959196	6708	0	90	0	3504547	8340	5334551	7847	2	0	1	1
1773496105	592	977160	980088	0	1959196	6708	0	90	0	3504547	8340	5334551	7847	2	0	1	1
1773496107	594	977160	980088	0	1959196	6708	0	90	0	3554273	8455	5408540	7954	2	0	1	1
1773496109	596	977161	980088	0	1959196	6708	0	90	0	3562579	8470	5421808	7969	2	0	1	1
1773496111	598	977160	980088	0	1959196	6708	0	90	0	3562749	8473	5421978	7972	2	0	1	1
1773496113	600	977160	980088	0	1959196	6708	0	90	0	3562815	8474	5422044	7973	2	0	1	1
1773496115	602	977160	980088	0	1959196	6708	0	90	0	3562881	8475	5422110	7974	2	0	1	1
