Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1773491668	89	1143	4204	0	7048	6708	0	86	0	198122	544	302382	507	0	0	1	1
1773491670	91	1142	4204	0	7048	6708	0	86	0	198226	546	302486	509	0	0	1	1
1773491672	93	1143	4204	0	7048	6708	0	86	0	202493	565	306229	526	0	0	1	1
1773491674	95	1143	4204	0	7048	6708	0	86	0	202493	565	306229	526	0	0	1	1
1773491676	97	1142	4204	0	7048	6708	0	86	0	205430	587	314712	545	0	0	1	1
1773491678	99	1142	4204	0	7048	6708	0	86	0	205430	587	314712	545	0	0	1	1
1773491680	101	1143	4204	0	7048	6708	0	86	0	205600	590	314882	548	0	0	1	1
1773491682	103	1143	4204	0	7048	6708	0	86	0	205764	593	315046	551	0	0	1	1
1773491684	105	1143	4204	0	7048	6708	0	86	0	205830	594	315112	552	0	0	1	1
1773491686	107	1143	4204	0	7048	6708	0	86	0	205830	594	315112	552	0	0	1	1
1773491688	109	1142	4204	0	7048	6708	0	86	0	205830	594	315112	552	0	0	1	1
1773491690	111	1143	4204	0	7048	6708	0	86	0	206000	597	315282	555	0	0	1	1
1773491692	113	1142	4204	0	7048	6708	0	86	0	206000	597	315282	555	0	0	1	1
1773491694	115	1142	4204	0	7048	6708	0	86	0	206104	599	315386	557	0	0	1	1
1773491696	117	1142	4204	0	7048	6708	0	86	0	206104	599	315386	557	0	0	1	1
1773491698	119	1144	4204	0	7048	6708	0	86	0	206274	602	315556	560	0	0	1	1
1773491700	121	1144	4204	0	7048	6708	0	86	0	206274	602	315556	560	0	0	1	1
1773491702	123	1143	4204	0	7048	6708	0	86	0	206274	602	315556	560	0	0	1	1
1773491704	125	1145	4204	0	7048	6708	0	86	0	206316	603	315598	561	0	0	1	1
1773491706	128	1144	4204	0	7048	6708	0	86	0	208968	625	323511	580	0	0	1	1
1773491708	130	1143	4204	0	7048	6708	0	86	0	208968	625	323511	580	0	0	1	1
1773491710	132	1143	4204	0	7048	6708	0	86	0	215127	642	331301	596	0	0	1	1
